rango,mapa_Abyss,mapa_Ascent,mapa_Bind,mapa_Breeze,mapa_Corrode,mapa_Fracture,mapa_Haven,mapa_Icebox,mapa_Lotus,mapa_Pearl,mapa_Split,mapa_Sunset,mapa_Summit,id_partida,kills,asistencias,muertes,headshots,subrango,acs,fb,fd,racha,rondas_ganadas,rondas_perdidas,es_main,num_amigos,desconocidos
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,512269e1-ce81-40b7-89f7-14c884983978,14.0,5.0,18.0,7.0,1.0,165.261,3.0,3.0,2.0,13.0,10.0,1.0,1.0,3.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,177c2f63-3ec1-4bd1-b7b4-b63f8ad720ed,28.0,12.0,19.0,24.0,1.0,317.538,5.0,2.0,3.0,14.0,12.0,0.0,1.0,3.0
7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21c5ad03-a450-4781-8d60-577708c1da35,16.0,4.0,17.0,13.0,1.0,205.167,3.0,3.0,4.0,13.0,11.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,988aed90-311e-44f1-adbd-637cd7cefdec,25.0,6.0,16.0,19.0,1.0,327.591,6.0,3.0,0.0,9.0,13.0,0.0,1.0,3.0
7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,775b827e-66a9-4140-8a0a-1fb74951adbb,21.0,12.0,9.0,8.0,1.0,342.176,0.0,2.0,1.0,13.0,4.0,1.0,1.0,3.0
7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5619fef2-2e03-47bb-89b4-2d4a20f99667,16.0,3.0,13.0,14.0,1.0,250.947,0.0,1.0,0.0,6.0,13.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,e9828922-22fd-44b3-98cd-89c7e81eb684,17.0,5.0,13.0,17.0,1.0,227.429,1.0,0.0,1.0,13.0,8.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,e9504748-2714-4d2a-be7f-62138cf6f386,12.0,8.0,16.0,15.0,1.0,188.105,1.0,2.0,0.0,6.0,13.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0c230d7f-7746-48f0-a8d5-8f4756d55c7f,11.0,10.0,17.0,11.0,1.0,158.364,1.0,3.0,0.0,9.0,13.0,1.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1396cf6e-476d-4084-b75e-6da31d0a254c,19.0,9.0,11.0,15.0,1.0,272.211,0.0,1.0,1.0,13.0,6.0,1.0,0.0,4.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7a69aa95-af44-44a7-b547-1f8ae5604009,25.0,2.0,25.0,12.0,1.0,286.654,7.0,6.0,0.0,12.0,14.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,160e519f-cfec-45fa-9634-9c6d5f5674a4,12.0,4.0,15.0,7.0,1.0,161.333,0.0,1.0,0.0,8.0,13.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0aeae59f-6309-4bac-ba9c-b1ff40875c17,15.0,15.0,7.0,12.0,1.0,248.647,2.0,0.0,1.0,13.0,4.0,0.0,0.0,4.0
6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4c900af9-541c-4ea6-a515-800e30aeb3b4,16.0,2.0,11.0,13.0,3.0,203.905,1.0,1.0,2.0,13.0,8.0,0.0,0.0,4.0
6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,359e4aeb-ea8a-4df2-9488-76658afffb9a,17.0,9.0,18.0,16.0,3.0,196.269,2.0,1.0,3.0,14.0,12.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,245c4830-1bb5-436e-a161-f2ce384d3da6,24.0,3.0,15.0,18.0,1.0,299.727,5.0,0.0,0.0,9.0,13.0,0.0,1.0,3.0
7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64d7b6b8-adc9-494f-90c1-fb8a1d154819,17.0,6.0,8.0,12.0,1.0,238.263,2.0,1.0,1.0,13.0,6.0,0.0,0.0,4.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1ac0a37a-981f-4a12-811e-653f7c8387ea,17.0,10.0,16.0,15.0,1.0,223.708,0.0,0.0,2.0,13.0,11.0,1.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0ac8a6ec-7335-47c8-b5c0-1d6afdabb04e,14.0,9.0,15.0,10.0,1.0,180.333,2.0,0.0,3.0,13.0,8.0,1.0,0.0,4.0
7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1e2161b6-6ba5-469f-8ca3-8249fa3ed2b8,21.0,4.0,16.0,12.0,1.0,249.261,0.0,2.0,0.0,10.0,13.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4334683e-b094-42ee-a308-7c29e568798e,30.0,3.0,15.0,21.0,1.0,388.455,7.0,1.0,0.0,9.0,13.0,1.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,edddedab-36ed-4d4d-89f3-5a8906ec84d6,17.0,4.0,19.0,11.0,1.0,223.652,0.0,2.0,0.0,10.0,13.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51f2bd98-5d2a-42bf-91e0-586b5e9964f7,14.0,16.0,17.0,13.0,1.0,183.565,1.0,1.0,0.0,10.0,13.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,83bfb502-d303-40a5-a507-0b52889e0815,17.0,4.0,8.0,16.0,1.0,262.25,0.0,1.0,1.0,13.0,3.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,91771876-21fd-4f37-aa9c-bdb1cc0b8cd7,20.0,9.0,18.0,14.0,1.0,246.5,2.0,1.0,2.0,13.0,11.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,eb6c05b6-d94e-40e1-8a33-3239b6fe0bd8,12.0,7.0,14.0,11.0,1.0,170.316,0.0,3.0,1.0,13.0,6.0,0.0,0.0,4.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,b225c377-8b0b-404d-8dce-7204415b429d,19.0,5.0,12.0,10.0,1.0,245.364,1.0,1.0,2.0,13.0,9.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,c51d15ba-64cb-4fd1-992a-f9d26aefa58d,15.0,5.0,20.0,13.0,1.0,177.0,0.0,3.0,3.0,13.0,11.0,1.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,d0e0c3ec-b2d9-4f00-bb77-23b01ee3be4d,22.0,8.0,24.0,18.0,1.0,246.808,7.0,1.0,0.0,12.0,14.0,1.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,755c744e-ace0-40be-a079-5870196edec1,10.0,5.0,18.0,8.0,1.0,148.227,2.0,1.0,1.0,13.0,9.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,e523723f-61fa-415d-9c63-9b293a04aedf,14.0,13.0,11.0,9.0,1.0,280.0,0.0,1.0,1.0,13.0,2.0,1.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,57f3989b-db23-4e8f-acd0-53984892bb1e,18.0,9.0,11.0,12.0,1.0,295.235,3.0,0.0,2.0,13.0,4.0,1.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1db9c277-a0c7-46f1-baab-862bc89fab2b,19.0,9.0,17.0,15.0,1.0,269.05,0.0,1.0,3.0,13.0,7.0,1.0,0.0,4.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49288cb5-8b10-4e0c-b03b-cdb2bc906a83,14.0,5.0,12.0,10.0,2.0,260.875,0.0,2.0,0.0,3.0,13.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3b9783f6-3d4f-4bd6-b5d3-2712a5eccdd6,23.0,8.0,21.0,17.0,2.0,343.0,4.0,4.0,1.0,13.0,8.0,1.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,72057aea-2db5-49fe-9989-aa4e9ab94a2b,13.0,8.0,16.0,13.0,1.0,209.238,4.0,2.0,2.0,13.0,8.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,d0b04ecd-cbb8-4284-8051-41510e9a0a78,21.0,3.0,9.0,16.0,1.0,321.882,2.0,0.0,3.0,13.0,4.0,0.0,0.0,4.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,683878ab-56c8-4bb6-be2a-1d65defa0221,11.0,9.0,14.0,9.0,1.0,157.056,0.0,2.0,1.0,13.0,5.0,1.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,5fd99cf6-cc05-4505-8e78-9bd7d7d2739e,21.0,16.0,20.0,15.0,2.0,241.038,2.0,1.0,1.0,14.0,12.0,1.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8bd743b1-76d2-4f73-bb38-96b93e46db33,18.0,3.0,15.0,15.0,2.0,329.176,2.0,3.0,0.0,4.0,13.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,d9970512-6829-4594-9faf-6e57a6cb866a,17.0,16.0,12.0,11.0,2.0,250.316,0.0,1.0,1.0,13.0,6.0,1.0,0.0,4.0
7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ea0c9984-93f9-488f-ab4c-f54aed0e3973,16.0,0.0,10.0,5.0,2.0,231.471,1.0,2.0,2.0,13.0,4.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1327b7d0-2393-4c95-bfbe-d8e0d071a195,19.0,3.0,14.0,15.0,2.0,228.739,0.0,0.0,1.0,13.0,10.0,0.0,0.0,4.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,cafb52f1-b0f7-4dfb-9272-bb9a0249095a,10.0,6.0,16.0,4.0,2.0,162.85,0.0,0.0,0.0,7.0,13.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,cd29ae4b-b425-4bb8-9cdc-760a8db7536d,17.0,11.0,15.0,10.0,2.0,234.143,0.0,0.0,1.0,13.0,8.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,5c14b05f-74af-434e-b45b-82557e9e3ef1,11.0,13.0,18.0,9.0,2.0,191.25,1.0,3.0,0.0,7.0,13.0,1.0,0.0,4.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87a27b07-d6e4-401d-8632-1a87faaddceb,8.0,4.0,15.0,8.0,2.0,153.895,1.0,0.0,0.0,6.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,f9907ded-aa9c-4e62-822d-1ac701a5d4f7,27.0,3.0,15.0,18.0,1.0,288.958,3.0,1.0,0.0,11.0,13.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0c6e5b73-61ae-4ae1-b1d9-82935ef55eaa,14.0,9.0,12.0,10.0,1.0,224.882,2.0,2.0,1.0,13.0,4.0,0.0,0.0,4.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,d0fa2f08-5889-4e03-90d0-558c96b6a33c,10.0,17.0,19.0,5.0,1.0,143.565,3.0,0.0,2.0,13.0,10.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,e1834417-692b-4e00-aa20-847d66972f30,16.0,5.0,16.0,16.0,1.0,235.3,1.0,0.0,0.0,7.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0316ff1a-08cf-4359-9643-039fb8060b22,18.0,3.0,10.0,14.0,1.0,236.579,5.0,4.0,1.0,13.0,6.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,82c1bcfa-734f-45a5-b2d2-a0992c9ea9db,17.0,10.0,20.0,13.0,1.0,191.0,2.0,5.0,0.0,12.0,14.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,96eb73b1-c508-46c4-b716-ec7bd5e1c381,11.0,7.0,16.0,10.0,1.0,138.261,0.0,2.0,1.0,13.0,10.0,0.0,0.0,4.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6e4dc400-eaca-4f0b-a87d-113721f38f7f,29.0,3.0,19.0,24.0,1.0,276.286,3.0,2.0,2.0,15.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8f3600f0-6804-4d62-934d-b79367054f65,18.0,3.0,14.0,20.0,1.0,276.684,0.0,1.0,0.0,6.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,86c1018d-430e-46ae-864d-5c53a5f927b8,20.0,8.0,15.0,23.0,2.0,255.952,2.0,1.0,0.0,8.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,289c731a-bf25-466b-8fb1-85a455782d27,16.0,4.0,14.0,12.0,2.0,254.611,1.0,0.0,0.0,5.0,13.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,90d208b1-a4f6-47d4-926a-f2f8b02a243d,11.0,5.0,10.0,11.0,1.0,151.55,1.0,1.0,1.0,13.0,7.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4a318fc6-c615-4b41-ba66-fa956759338f,16.0,5.0,17.0,13.0,1.0,192.875,1.0,2.0,2.0,13.0,11.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,b2e2bbd2-dd6e-4c45-af17-13fdac37a244,9.0,10.0,16.0,8.0,1.0,134.429,1.0,0.0,0.0,8.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,a06a6562-0cf6-4871-86f5-2657afb28117,10.0,6.0,15.0,7.0,1.0,132.87,2.0,4.0,1.0,13.0,10.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3b90e8fc-56e2-435e-a6a2-242e2f2aa9e7,15.0,4.0,16.0,13.0,1.0,221.421,3.0,0.0,0.0,6.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,151d283d-b3b3-4284-bd02-1a988887506c,17.0,1.0,21.0,13.0,1.0,166.25,2.0,5.0,1.0,15.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1c5e83a5-6eb5-4081-9da5-9937a97f6622,12.0,11.0,11.0,11.0,1.0,187.947,2.0,1.0,2.0,13.0,6.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,52b91278-1416-4599-8844-3c9859bf8974,25.0,2.0,17.0,22.0,1.0,252.923,4.0,4.0,1.0,14.0,12.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2eabf4d9-467a-4895-9fe3-9cec733a006c,12.0,7.0,23.0,11.0,2.0,132.731,0.0,2.0,1.0,14.0,12.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,c0802cd0-06b3-4c16-a4cf-40f019b37476,17.0,5.0,15.0,16.0,2.0,228.667,3.0,3.0,2.0,13.0,8.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,e770bdc5-86f8-47d6-922a-6f7047f60127,12.0,10.0,18.0,14.0,2.0,192.0,1.0,2.0,0.0,8.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,b03a1445-bba3-45af-9edb-c6f490485b9e,14.0,6.0,16.0,11.0,2.0,187.091,2.0,0.0,0.0,9.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,df044a50-dab6-4eea-8dc4-dba793b221ef,22.0,7.0,25.0,17.0,2.0,215.406,1.0,6.0,0.0,16.0,16.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,ae39344d-7a7f-4a8a-98b7-2b9e39bb9726,11.0,2.0,12.0,11.0,2.0,178.941,1.0,4.0,1.0,13.0,4.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,59296980-7878-49d4-b0d6-933be288694a,12.0,5.0,10.0,9.0,3.0,184.895,1.0,0.0,1.0,13.0,6.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,364bd640-fb09-476f-8f7a-76cac04e1fcd,17.0,11.0,16.0,12.0,2.0,213.87,0.0,0.0,3.0,13.0,10.0,0.0,0.0,4.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,255ca825-2a04-4687-87a5-36277e84f412,21.0,4.0,14.0,16.0,2.0,221.667,2.0,1.0,4.0,13.0,11.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0a40ae6f-3d50-4811-8b42-21ffcef4ff90,5.0,8.0,3.0,6.0,2.0,102.071,1.0,0.0,5.0,7.0,1.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3bad4c53-729f-4c5d-8756-c8cdb4fae9c6,22.0,3.0,13.0,14.0,3.0,280.952,2.0,3.0,1.0,13.0,8.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0c2f5335-4e78-4b7c-bba7-91b14309b398,17.0,3.0,14.0,15.0,3.0,233.95,3.0,4.0,3.0,13.0,7.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8277ed7a-6f35-439b-81dd-804bbca962bc,24.0,8.0,14.0,14.0,3.0,245.333,0.0,2.0,1.0,13.0,11.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,adbce4c3-5605-43c0-be3f-28b8e13d8c1c,7.0,5.0,14.0,4.0,3.0,111.0,0.0,4.0,2.0,13.0,5.0,0.0,0.0,4.0
6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3ece756e-0406-4a6d-bc00-33c3e1289224,24.0,9.0,26.0,22.0,1.0,244.533,7.0,3.0,0.0,15.0,15.0,1.0,2.0,2.0
6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,fa9f4cfc-4915-4aaf-a501-38b002c0b43b,22.0,6.0,18.0,18.0,1.0,261.125,4.0,1.0,1.0,13.0,11.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,fd82c016-1639-472e-9c2c-0af9dcd32709,16.0,5.0,11.0,14.0,1.0,253.789,2.0,1.0,2.0,13.0,6.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,e3a03ce7-d0ba-45e4-aefa-1a3e653c7157,13.0,1.0,16.0,10.0,1.0,206.944,3.0,3.0,0.0,5.0,13.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,10dbd5a9-5912-4ac5-a46e-b4724beee68c,18.0,6.0,18.0,9.0,1.0,231.217,5.0,3.0,1.0,13.0,10.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,313c583c-c564-4fe0-b29c-042ef3d30c59,15.0,8.0,8.0,10.0,1.0,200.895,2.0,2.0,1.0,13.0,6.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,06be74d8-9eb4-477d-94c6-a47d8a1a4170,12.0,5.0,13.0,12.0,1.0,183.158,2.0,1.0,2.0,13.0,6.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,727374c3-f700-4f7c-ad7a-f0cbdc482fa0,26.0,6.0,20.0,24.0,1.0,297.538,8.0,1.0,1.0,14.0,12.0,1.0,0.0,4.0
6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ffff62a5-7569-4625-808f-7a785ad61234,15.0,4.0,16.0,15.0,2.0,203.682,1.0,0.0,0.0,9.0,13.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bbde0dd5-6605-4d57-b7ce-ae09cd15be4b,22.0,7.0,19.0,23.0,2.0,274.435,1.0,2.0,0.0,10.0,13.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3aa9f039-3833-4dde-92a6-97e100958c1d,28.0,2.0,20.0,27.0,1.0,293.0,5.0,3.0,1.0,14.0,12.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,c17a5229-543d-46d2-9c52-2735a798fec6,24.0,5.0,18.0,21.0,1.0,282.333,6.0,3.0,2.0,13.0,11.0,0.0,1.0,3.0
7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5cffd4e0-098c-4a9d-826d-346791abdf9a,4.0,2.0,16.0,4.0,1.0,80.882,1.0,1.0,0.0,4.0,13.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37c84a6c-889f-4345-90cf-c02ae94ce980,20.0,1.0,16.0,12.0,1.0,225.75,5.0,3.0,1.0,13.0,11.0,1.0,1.0,3.0
7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62b925a9-c638-416c-a547-53fee473a6bd,13.0,0.0,17.0,13.0,1.0,198.762,5.0,2.0,0.0,8.0,13.0,1.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,9e035e6d-ad3e-44bb-89fd-89a8c83a5ed3,6.0,1.0,17.0,5.0,1.0,102.941,1.0,6.0,0.0,4.0,13.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,03cbc1f5-9e1f-4d6f-9371-b6e2e9474824,25.0,1.0,22.0,15.0,1.0,276.692,7.0,4.0,0.0,12.0,14.0,1.0,0.0,4.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,d7b4eeab-dbe4-406b-b099-b233600f0ea6,7.0,7.0,11.0,8.0,1.0,123.833,0.0,3.0,0.0,5.0,13.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,dc97b49c-c707-4557-95b3-4cc1e63c7a01,12.0,3.0,16.0,8.0,1.0,175.4,6.0,6.0,1.0,13.0,7.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,6e4b9c2e-4c44-4c05-a8c8-ae85534506ed,25.0,7.0,18.0,23.0,1.0,277.292,1.0,2.0,2.0,13.0,11.0,0.0,0.0,4.0
